applicant_id,applicant_age,applicant_gender,employment_type,employment_years,annual_income_lakh,loan_purpose,loan_amount_lakh,loan_tenure_months,interest_rate_pct,credit_score,credit_grade,num_credit_accounts,existing_emis,months_since_last_default,debt_to_income_ratio,total_assets_lakh,property_ownership,state_name,geographic_tier,default_flag
APP011713,26,Female,Self-Employed,2.1,7.2,Home Loan,9.31,84,10.55,636,BB,2,5,22.0,0.6,53.24,Own,Tamil Nadu,Tier-1,No
APP011714,24,Male,Salaried,9.5,13.65,Home Loan,21.92,84,14.89,779,AA,4,2,21.0,0.24,,Company Provided,Andhra Pradesh,Tier-2,No
APP011715,40,Female,Salaried,4.3,12.59,Home Loan,17.38,48,7.0,680,BBB,1,2,999.0,0.24,103.6,Own,Gujarat,Tier-1,No
APP011716,23,Female,Salaried,5.5,10.64,Home Loan,14.56,48,10.5,735,A,7,3,999.0,0.36,62.1,Own,Karnataka,Tier-1,No
APP011717,58,Female,Salaried,0.7,18.47,Business Loan,25.22,60,8.07,646,BB,5,0,83.0,0.0,30.22,Rented,Rajasthan,Tier-2,No
APP011718,38,Male,Self-Employed,6.2,14.85,Home Loan,19.63,60,13.48,740,A,3,1,75.0,0.12,105.05,Rented,Andhra Pradesh,Tier-2,No
APP011719,35,Male,Salaried,2.9,19.55,Home Loan,16.13,48,14.97,764,AA,3,3,999.0,0.36,36.52,Rented,Gujarat,Tier-1,No
APP011720,49,Male,Contract,2.3,5.49,Auto Loan,4.15,36,11.35,697,BBB,6,0,40.0,0.0,8.82,Own,Telangana,Tier-1,No
APP011721,48,Male,Business Owner,13.3,16.48,Home Loan,18.59,120,7.0,690,BBB,1,2,999.0,0.24,129.95,Rented,Jharkhand,Tier-3,No
APP011722,31,Male,Salaried,0.5,9.53,Personal Loan,2.79,36,12.17,732,A,5,2,999.0,0.24,28.55,Rented,West Bengal,Tier-1,No
APP011723,24,Male,Salaried,1.1,4.63,Home Loan,7.36,60,7.0,645,BB,9,5,71.0,0.6,17.84,Rented,Rajasthan,Tier-2,No
APP011724,57,Female,Self-Employed,2.4,28.77,Personal Loan,6.66,84,12.67,725,A,6,4,999.0,0.48,47.0,Own,Telangana,Tier-1,No
APP011725,59,Male,Business Owner,2.0,11.23,Personal Loan,3.71,60,10.4,802,AAA,4,2,999.0,0.24,62.01,Rented,Kerala,Tier-2,No
APP011726,46,Female,Salaried,3.6,11.19,Auto Loan,6.27,84,15.21,647,BB,3,3,999.0,0.36,42.56,Own,West Bengal,Tier-1,No
APP011727,43,Male,Business Owner,2.6,11.04,Personal Loan,4.87,36,7.0,834,AAA,7,4,,0.48,58.4,Own,Tamil Nadu,Tier-1,No
APP011728,60,Female,Business Owner,7.8,27.02,Auto Loan,17.15,48,8.88,625,BB,6,2,999.0,0.24,75.32,Parental,Uttar Pradesh,Tier-3,No
APP011729,51,Female,Salaried,7.3,7.84,Education Loan,0.89,60,7.0,666,BBB,1,1,19.0,0.12,60.88,Parental,Gujarat,Tier-1,No
APP011730,42,Male,Self-Employed,7.4,9.38,Business Loan,12.11,120,8.46,592,B,6,5,999.0,0.6,38.91,Own,Jharkhand,Tier-3,No
APP011731,51,Female,Salaried,2.3,9.13,Education Loan,1.2,240,11.47,585,B,6,3,999.0,0.36,77.3,Rented,Tamil Nadu,Tier-1,No
APP011732,49,Male,Self-Employed,2.6,11.35,Home Loan,10.28,120,7.0,674,BBB,1,2,24.0,0.24,18.19,Rented,Tamil Nadu,Tier-1,No
APP011733,52,Female,Salaried,6.4,6.67,Gold Loan,3.27,24,7.0,683,BBB,3,0,999.0,0.0,55.05,Company Provided,Tamil Nadu,Tier-1,No
APP011734,47,Male,Salaried,,5.9,Personal Loan,1.76,12,11.32,825,AAA,6,4,999.0,0.48,30.39,Parental,Madhya Pradesh,Tier-2,No
APP011735,64,Male,Self-Employed,9.6,8.05,Home Loan,11.21,36,11.7,665,BBB,5,0,63.0,0.0,25.15,Own,Assam,Tier-3,No
APP011736,43,Male,Salaried,,8.29,Personal Loan,1.33,48,11.4,740,A,9,4,999.0,0.48,53.77,Rented,Maharashtra,Tier-1,No
APP011737,42,Male,Self-Employed,9.4,12.58,Business Loan,14.35,24,12.97,744,A,1,2,999.0,0.24,68.54,Rented,Delhi NCT,Tier-1,No
APP011738,22,Male,Business Owner,7.9,11.55,Education Loan,5.26,60,11.26,700,A,5,5,999.0,0.6,88.76,Own,Madhya Pradesh,Tier-2,No
APP011739,58,Female,Salaried,2.3,4.83,Personal Loan,1.41,120,14.19,723,A,3,4,999.0,0.48,39.9,Company Provided,Delhi NCT,Tier-1,No
APP011740,34,Male,Salaried,0.5,4.64,Home Loan,4.5,48,15.37,623,BB,9,0,999.0,0.0,51.79,Rented,Chhattisgarh,Tier-3,No
APP011741,42,Female,Self-Employed,12.7,6.55,Home Loan,10.68,240,7.0,775,AA,5,4,999.0,0.48,17.86,Own,Karnataka,Tier-1,No
APP011742,30,Female,Salaried,2.1,10.83,Personal Loan,3.48,36,11.49,726,A,7,1,32.0,0.12,,Own,Tamil Nadu,Tier-1,No
APP011743,38,Male,Business Owner,2.3,23.39,Personal Loan,8.17,48,12.03,485,B,9,0,90.0,0.0,138.93,Own,Telangana,Tier-1,Yes
APP011744,42,Male,Salaried,12.0,4.92,Home Loan,4.93,24,10.7,619,BB,2,0,92.0,0.0,23.66,Rented,Uttar Pradesh,Tier-3,Yes
APP011745,52,Female,Self-Employed,12.5,13.68,Business Loan,20.43,84,10.34,722,A,4,2,999.0,0.24,32.27,Own,Andhra Pradesh,Tier-2,No
APP011746,60,Male,Salaried,1.5,11.07,Home Loan,19.79,12,13.15,689,BBB,1,4,114.0,0.48,37.5,Company Provided,Gujarat,Tier-1,No
APP011747,43,Male,Salaried,0.5,24.76,Auto Loan,19.0,48,9.76,753,AA,4,5,999.0,0.6,130.68,Company Provided,Rajasthan,Tier-2,No
APP011748,33,Female,Salaried,0.5,32.39,Personal Loan,13.79,36,7.49,723,A,9,2,999.0,0.24,157.34,Own,Maharashtra,Tier-1,No
APP011749,27,Male,Salaried,2.9,16.18,Education Loan,2.98,60,8.7,713,A,7,4,98.0,0.48,119.33,Rented,Haryana,Tier-2,No
APP011750,37,Male,Salaried,4.2,13.29,Auto Loan,5.87,36,11.46,875,AAA,8,1,999.0,0.12,95.24,Own,Madhya Pradesh,Tier-2,No
APP011751,47,Male,Self-Employed,1.6,14.52,Personal Loan,2.13,60,13.02,642,BB,1,4,999.0,0.48,81.29,Own,Rajasthan,Tier-2,No
APP011752,26,Male,Salaried,1.5,6.04,Auto Loan,3.39,24,9.22,627,BB,3,3,999.0,0.36,25.69,Rented,Andhra Pradesh,Tier-2,No
APP011753,30,Male,Salaried,2.2,4.81,Personal Loan,1.1,24,7.39,740,A,4,3,89.0,0.36,25.36,Rented,Karnataka,Tier-1,No
APP011754,61,Male,Salaried,1.5,3.83,Home Loan,7.47,120,7.0,621,BB,2,4,999.0,0.48,15.93,Own,Maharashtra,Tier-1,No
APP011755,35,Male,Self-Employed,9.8,11.81,Personal Loan,4.09,84,14.18,792,AA,6,3,999.0,0.36,50.9,Parental,Kerala,Tier-2,No
APP011756,63,Male,Self-Employed,5.1,7.16,Business Loan,7.68,240,7.66,810,AAA,8,4,999.0,0.48,43.27,Own,Andhra Pradesh,Tier-2,No
APP011757,51,Female,Salaried,8.8,13.97,Education Loan,4.04,36,9.89,804,AAA,2,3,75.0,0.36,29.9,Rented,Bihar,Tier-3,No
APP011758,47,Male,Business Owner,9.8,7.78,Personal Loan,2.17,36,10.21,771,AA,7,5,999.0,0.6,22.78,Parental,Telangana,Tier-1,No
APP011759,50,Female,Business Owner,2.9,16.6,Auto Loan,11.45,240,10.43,664,BBB,5,5,999.0,0.6,69.91,Own,Uttar Pradesh,Tier-3,No
APP011760,40,Male,Salaried,3.2,5.93,Auto Loan,1.97,84,15.1,707,A,9,0,111.0,0.0,25.09,Own,Jharkhand,Tier-3,No
APP011761,29,Male,Self-Employed,19.0,5.07,Business Loan,5.13,36,12.5,656,BBB,1,4,999.0,0.48,28.86,Company Provided,Rajasthan,Tier-2,Yes
APP011762,44,Female,Salaried,8.5,5.77,Home Loan,11.26,36,12.79,722,A,3,5,11.0,0.6,56.02,Own,Maharashtra,Tier-1,No
APP011763,63,Female,Contract,8.0,6.32,Personal Loan,2.34,120,8.84,760,AA,8,0,999.0,0.0,65.47,Rented,Telangana,Tier-1,No
APP011764,56,Male,Salaried,4.4,8.92,Home Loan,16.58,48,11.0,699,BBB,6,0,999.0,0.0,,Parental,Gujarat,Tier-1,No
APP011765,52,Male,Contract,3.1,6.47,Home Loan,6.53,12,9.11,790,AA,1,0,999.0,0.0,15.23,Rented,Karnataka,Tier-1,No
APP011766,56,Male,Salaried,11.3,5.42,Business Loan,4.25,48,7.0,613,BB,2,5,999.0,0.6,56.79,Parental,Telangana,Tier-1,No
APP011767,53,Female,Salaried,8.2,5.81,Home Loan,11.56,36,12.22,642,BB,2,1,999.0,0.12,44.17,Parental,Andhra Pradesh,Tier-2,No
APP011768,26,Male,Self-Employed,3.6,2.5,Personal Loan,1.16,24,8.05,845,AAA,7,0,999.0,0.0,23.88,Parental,Telangana,Tier-1,No
APP011769,37,Male,Self-Employed,1.6,8.79,Business Loan,4.46,120,7.0,777,AA,4,2,999.0,0.24,44.02,Own,Karnataka,Tier-1,No
APP011770,38,Female,Self-Employed,0.8,11.03,Auto Loan,6.1,84,10.4,689,BBB,7,1,999.0,0.12,26.91,Own,West Bengal,Tier-1,No
APP011771,53,Female,Business Owner,4.0,11.45,Personal Loan,2.62,60,11.63,653,BBB,4,3,,0.36,54.03,Parental,Karnataka,Tier-1,Yes
APP011772,59,Female,Self-Employed,,12.08,Personal Loan,5.65,60,14.68,646,BB,5,0,999.0,0.0,63.18,Rented,Himachal Pradesh,Tier-3,No
APP011773,53,Male,Self-Employed,1.5,18.42,Personal Loan,5.01,84,11.8,691,BBB,9,1,999.0,0.12,99.37,Rented,Kerala,Tier-2,No
APP011774,41,Female,Salaried,0.6,16.16,Home Loan,13.11,180,15.59,678,BBB,6,3,36.0,0.36,119.24,Rented,Andhra Pradesh,Tier-2,No
APP011775,23,Female,Salaried,,15.45,Auto Loan,11.68,24,13.87,626,BB,8,0,999.0,0.0,35.86,Own,Uttar Pradesh,Tier-3,Yes
APP011776,41,Female,Salaried,7.6,6.43,Home Loan,9.35,12,11.93,706,A,2,5,999.0,0.6,33.79,Rented,Bihar,Tier-3,No
APP011777,39,Female,Self-Employed,0.6,6.5,Personal Loan,2.38,60,11.59,735,A,2,1,51.0,0.12,22.92,Rented,Tamil Nadu,Tier-1,No
APP011778,22,Female,Salaried,11.0,6.63,Home Loan,9.54,48,7.39,640,BB,5,5,17.0,0.6,26.01,Company Provided,Andhra Pradesh,Tier-2,No
APP011779,50,Male,Salaried,1.2,12.58,Auto Loan,7.06,24,9.0,721,A,9,1,114.0,0.12,35.99,Rented,Gujarat,Tier-1,No
APP011780,50,Male,Salaried,7.1,10.71,Education Loan,1.68,180,15.25,812,AAA,7,3,74.0,0.36,79.72,Rented,Maharashtra,Tier-1,No
APP011781,40,Female,Contract,8.7,5.93,Personal Loan,0.5,84,13.58,661,BBB,2,4,59.0,0.48,61.29,Rented,Karnataka,Tier-1,No
APP011782,61,Male,Salaried,7.9,16.32,Home Loan,21.18,60,7.63,669,BBB,8,3,999.0,0.36,124.23,Rented,Tamil Nadu,Tier-1,No
APP011783,27,Male,Salaried,10.3,4.91,Education Loan,1.09,180,10.77,609,BB,6,5,92.0,0.6,37.22,Own,Tamil Nadu,Tier-1,No
APP011784,60,Male,Salaried,2.1,6.77,Personal Loan,1.19,84,11.51,738,A,5,1,999.0,0.12,59.72,Rented,Gujarat,Tier-1,No
APP011785,29,Female,Salaried,21.3,10.12,Home Loan,12.87,24,7.0,684,BBB,7,0,999.0,0.0,62.49,Rented,Karnataka,Tier-1,No
APP011786,45,Male,Salaried,1.6,14.27,Home Loan,22.59,60,13.14,603,BB,2,4,999.0,0.48,23.07,Rented,Bihar,Tier-3,Yes
APP011787,41,Female,Salaried,13.6,17.07,Home Loan,17.3,48,11.24,604,BB,2,5,999.0,0.6,83.45,Rented,Telangana,Tier-1,No
APP011788,35,Male,Salaried,2.9,10.67,Home Loan,20.32,60,9.92,635,BB,2,0,100.0,0.0,44.07,Company Provided,Karnataka,Tier-1,No
APP011789,26,Male,Business Owner,0.5,7.31,Home Loan,13.46,36,10.89,821,AAA,5,0,1.0,0.0,62.47,Own,Rajasthan,Tier-2,No
APP011790,62,Male,Self-Employed,7.7,19.39,Education Loan,2.3,48,9.53,740,A,9,4,26.0,0.48,,Own,Haryana,Tier-2,No
APP011791,61,Male,Salaried,7.7,5.09,Home Loan,8.89,36,14.7,635,BB,8,4,999.0,0.48,,Rented,Maharashtra,Tier-1,No
APP011792,55,Female,Self-Employed,1.1,8.32,Personal Loan,1.72,48,12.33,660,BBB,4,4,999.0,0.48,57.68,Rented,Delhi NCT,Tier-1,No
APP011793,37,Female,Self-Employed,8.7,6.3,Auto Loan,1.7,24,11.43,706,A,1,1,999.0,0.12,17.34,Own,Uttar Pradesh,Tier-3,No
APP011794,28,Female,Self-Employed,0.9,10.3,Auto Loan,2.57,24,11.64,602,BB,5,1,999.0,0.12,,Rented,Bihar,Tier-3,Yes
APP011795,37,Male,Salaried,0.8,5.15,Education Loan,2.22,48,7.0,900,AAA,5,1,999.0,0.12,31.9,Own,Rajasthan,Tier-2,No
APP011796,28,Male,Salaried,8.3,11.7,Gold Loan,0.76,36,9.02,707,A,6,3,999.0,0.36,32.87,Own,Gujarat,Tier-1,No
APP011797,48,Male,Self-Employed,1.7,13.61,Personal Loan,0.73,36,9.75,783,AA,2,4,999.0,0.48,117.17,Own,Jharkhand,Tier-3,No
APP011798,35,Male,Salaried,0.5,13.66,Auto Loan,2.81,60,7.0,570,B,2,4,72.0,0.48,102.84,Own,Kerala,Tier-2,Yes
APP011799,35,Male,Salaried,15.7,10.56,Personal Loan,3.85,12,12.79,745,A,3,5,117.0,0.6,60.69,Own,Telangana,Tier-1,No
APP011800,54,Female,Salaried,4.1,10.21,Personal Loan,3.32,48,12.29,727,A,6,4,,0.48,25.05,Own,Kerala,Tier-2,No
APP011801,54,Male,Self-Employed,3.0,6.32,Home Loan,8.37,60,7.0,638,BB,3,0,999.0,0.0,34.22,Rented,Kerala,Tier-2,No
APP011802,41,Male,Salaried,3.5,6.22,Auto Loan,3.84,48,7.0,705,A,4,4,75.0,0.48,40.66,Rented,Uttar Pradesh,Tier-3,No
APP011803,57,Female,Salaried,5.6,8.54,Home Loan,11.38,60,9.86,689,BBB,9,2,82.0,0.24,40.49,Rented,Odisha,Tier-3,No
APP011804,28,Male,Business Owner,9.9,14.3,Home Loan,27.68,120,7.0,732,A,8,2,999.0,0.24,61.95,Own,Gujarat,Tier-1,No
APP011805,53,Female,Business Owner,5.6,12.02,Home Loan,11.78,48,10.01,676,BBB,9,2,93.0,0.24,26.13,Own,Haryana,Tier-2,No
APP011806,24,Other,Salaried,6.7,12.26,Auto Loan,6.45,60,9.68,734,A,8,4,999.0,0.48,41.7,Rented,Maharashtra,Tier-1,No
APP011807,60,Male,Salaried,1.0,32.27,Home Loan,40.81,120,9.49,645,BB,1,3,999.0,0.36,253.85,Company Provided,Odisha,Tier-3,No
APP011808,50,Male,Self-Employed,2.4,13.53,Business Loan,12.87,48,8.75,762,AA,8,1,54.0,0.12,55.75,Own,West Bengal,Tier-1,No
APP011809,45,Female,Salaried,4.4,6.24,Education Loan,2.14,180,10.05,570,B,6,0,999.0,0.0,27.45,Own,Karnataka,Tier-1,No
APP011810,43,Male,Self-Employed,4.8,16.64,Personal Loan,6.15,120,12.18,727,A,7,2,37.0,0.24,88.51,Own,Punjab,Tier-2,No
APP011811,27,Male,Self-Employed,1.6,7.69,Business Loan,7.31,12,7.0,629,BB,7,2,66.0,0.24,39.76,Own,West Bengal,Tier-1,No
APP011812,45,Female,Salaried,18.4,10.97,Personal Loan,1.95,36,8.03,779,AA,9,0,105.0,0.0,78.16,Own,Maharashtra,Tier-1,No
APP011813,61,Male,Salaried,0.6,11.71,Business Loan,10.16,60,9.53,663,BBB,2,0,32.0,0.0,56.6,Rented,Haryana,Tier-2,No
APP011814,44,Male,Salaried,0.6,10.25,Personal Loan,1.58,24,11.85,750,AA,8,1,999.0,0.12,10.0,Parental,Bihar,Tier-3,No
APP011815,59,Female,Self-Employed,1.3,7.81,Education Loan,2.22,120,8.64,737,A,9,3,999.0,0.36,54.0,Own,Maharashtra,Tier-1,No
APP011816,31,Female,Salaried,7.0,9.4,Gold Loan,1.05,48,15.59,684,BBB,7,1,12.0,0.12,80.02,Own,Kerala,Tier-2,No
APP011817,37,Male,Salaried,0.5,6.84,Personal Loan,1.96,36,11.33,518,B,8,2,999.0,0.24,57.52,Own,Delhi NCT,Tier-1,Yes
APP011818,32,Male,Salaried,22.1,6.83,Home Loan,8.45,60,11.33,731,A,2,5,106.0,0.6,36.76,Rented,Jharkhand,Tier-3,No
APP011819,53,Male,Salaried,22.0,3.64,Auto Loan,1.38,84,13.15,640,BB,6,5,999.0,0.6,8.2,Own,Maharashtra,Tier-1,No
APP011820,27,Male,Salaried,0.9,8.43,Auto Loan,6.52,60,10.9,639,BB,6,2,55.0,0.24,66.78,Own,Madhya Pradesh,Tier-2,No
APP011821,45,Female,Salaried,2.6,29.69,Gold Loan,9.71,24,12.42,666,BBB,4,2,89.0,0.24,227.38,Own,Maharashtra,Tier-1,No
APP011822,54,Female,Self-Employed,1.1,2.73,Business Loan,2.88,120,7.0,743,A,4,0,999.0,0.0,29.83,Own,Delhi NCT,Tier-1,No
APP011823,33,Female,Salaried,2.6,2.66,Business Loan,1.67,120,10.19,698,BBB,8,3,999.0,0.36,25.4,Own,Maharashtra,Tier-1,No
APP011824,48,Male,Salaried,3.8,9.31,Auto Loan,4.24,180,11.62,714,A,5,0,999.0,0.0,12.45,Rented,Madhya Pradesh,Tier-2,No
APP011825,59,Male,Business Owner,8.7,21.82,Personal Loan,10.75,36,11.19,773,AA,1,0,999.0,0.0,120.41,Own,Rajasthan,Tier-2,No
APP011826,39,Male,Self-Employed,0.5,5.17,Education Loan,1.99,60,12.95,715,A,1,2,999.0,0.24,48.76,Rented,Maharashtra,Tier-1,No
APP011827,60,Male,Self-Employed,21.7,12.2,Personal Loan,1.19,84,16.02,817,AAA,9,4,54.0,0.48,95.75,Rented,Rajasthan,Tier-2,No
APP011828,34,Male,Salaried,14.1,8.26,Personal Loan,4.07,24,14.77,772,AA,9,1,72.0,0.12,18.52,Rented,Maharashtra,Tier-1,No
APP011829,61,Male,Salaried,,6.48,Home Loan,9.67,60,11.38,585,B,4,4,999.0,0.48,22.57,Rented,Uttar Pradesh,Tier-3,No
APP011830,51,Male,Self-Employed,3.3,13.36,Personal Loan,4.52,12,12.22,606,BB,4,2,999.0,0.24,,Rented,Tamil Nadu,Tier-1,No
APP011831,62,Female,Business Owner,,8.3,Home Loan,14.1,84,7.0,654,BBB,8,0,999.0,0.0,40.49,Rented,Bihar,Tier-3,No
APP011832,34,Female,Business Owner,0.5,25.27,Auto Loan,17.13,120,8.31,776,AA,3,4,67.0,0.48,78.33,Rented,Maharashtra,Tier-1,No
APP011833,55,Male,Business Owner,6.7,5.04,Auto Loan,3.11,60,10.96,725,A,6,2,999.0,0.24,18.36,Rented,Haryana,Tier-2,No
APP011834,57,Male,Salaried,3.4,8.63,Personal Loan,1.53,180,11.69,775,AA,8,0,999.0,0.0,60.23,Rented,Assam,Tier-3,No
APP011835,51,Female,Business Owner,1.7,15.32,Gold Loan,4.79,36,9.37,642,BB,5,0,68.0,0.0,43.19,Own,Maharashtra,Tier-1,No
APP011836,46,Female,Business Owner,3.1,13.18,Auto Loan,10.48,84,11.59,658,BBB,5,0,999.0,0.0,25.83,Own,Karnataka,Tier-1,No
APP011837,23,Male,Salaried,1.7,6.81,Home Loan,12.93,36,11.14,579,B,3,1,999.0,0.12,55.17,Own,Maharashtra,Tier-1,No
APP011838,57,Female,Salaried,6.0,12.75,Personal Loan,5.9,24,11.26,727,A,9,1,999.0,0.12,,Rented,Odisha,Tier-3,No
APP011839,39,Female,Salaried,4.8,7.21,Personal Loan,1.68,48,9.86,799,AA,3,0,44.0,0.0,46.03,Own,Maharashtra,Tier-1,No
APP011840,26,Male,Salaried,2.5,3.92,Personal Loan,1.59,180,16.16,692,BBB,7,4,,0.48,28.25,Rented,West Bengal,Tier-1,No
APP011841,40,Male,Salaried,1.9,6.2,Home Loan,11.71,120,9.99,648,BB,3,3,999.0,0.36,58.54,Parental,Tamil Nadu,Tier-1,No
APP011842,63,Male,Business Owner,10.5,15.22,Home Loan,29.82,84,12.6,785,AA,4,0,108.0,0.0,46.88,Parental,West Bengal,Tier-1,No
APP011843,39,Male,Business Owner,5.7,10.68,Home Loan,9.43,60,10.74,781,AA,4,1,999.0,0.12,79.28,Rented,Bihar,Tier-3,No
APP011844,53,Male,Contract,6.3,7.55,Gold Loan,0.5,36,13.8,753,AA,4,3,999.0,0.36,37.44,Own,Maharashtra,Tier-1,No
APP011845,42,Female,Salaried,4.8,13.81,Personal Loan,1.14,12,11.48,595,B,2,2,999.0,0.24,32.6,Own,Tamil Nadu,Tier-1,No
APP011846,31,Female,Salaried,0.5,6.5,Personal Loan,1.13,48,13.41,715,A,4,1,999.0,0.12,22.83,Parental,Kerala,Tier-2,No
APP011847,58,Male,Self-Employed,0.5,10.28,Auto Loan,5.18,36,10.39,738,A,2,0,11.0,0.0,31.48,Rented,Uttar Pradesh,Tier-3,No
APP011848,43,Male,Salaried,2.8,8.11,Home Loan,15.57,48,10.61,614,BB,4,1,999.0,0.12,72.24,Parental,Maharashtra,Tier-1,No
APP011849,34,Female,Salaried,13.3,16.3,Auto Loan,7.13,24,8.16,660,BBB,5,3,999.0,0.36,66.69,Own,Telangana,Tier-1,No
APP011850,38,Male,Self-Employed,3.7,11.12,Auto Loan,3.39,36,12.85,748,A,4,2,999.0,0.24,48.22,Rented,Karnataka,Tier-1,No
APP011851,30,Male,Salaried,10.4,14.02,Home Loan,13.75,60,8.18,741,A,3,4,57.0,0.48,57.14,Own,Karnataka,Tier-1,No
APP011852,45,Female,Salaried,0.5,6.07,Home Loan,7.95,120,7.0,675,BBB,6,4,999.0,0.48,40.66,Rented,Gujarat,Tier-1,No
APP011853,35,Male,Salaried,6.4,23.67,Personal Loan,4.01,120,11.21,583,B,4,1,80.0,0.12,115.38,Own,Delhi NCT,Tier-1,No
APP011854,29,Male,Contract,1.4,14.25,Business Loan,9.16,36,9.2,645,BB,8,2,999.0,0.24,81.41,Own,Telangana,Tier-1,No
APP011855,58,Male,Salaried,3.7,22.46,Auto Loan,9.31,84,10.38,573,B,8,3,999.0,0.36,168.73,Own,Kerala,Tier-2,Yes
APP011856,40,Male,Salaried,1.7,10.07,Business Loan,9.79,84,11.0,718,A,8,5,116.0,0.6,35.24,Parental,Maharashtra,Tier-1,No
APP011857,49,Male,Contract,6.2,6.47,Business Loan,6.63,24,10.67,754,AA,8,1,43.0,0.12,20.22,Rented,Chhattisgarh,Tier-3,No
APP011858,62,Male,Salaried,2.6,7.96,Personal Loan,2.59,60,9.56,704,A,5,0,51.0,0.0,57.04,Parental,Bihar,Tier-3,No
APP011859,51,Female,Salaried,3.1,10.13,Auto Loan,3.95,84,8.12,707,A,6,5,999.0,0.6,62.66,Own,West Bengal,Tier-1,No
APP011860,28,Male,Self-Employed,1.4,12.07,Education Loan,2.6,24,13.22,638,BB,4,4,35.0,0.48,78.24,Rented,Tamil Nadu,Tier-1,No
APP011861,47,Male,Salaried,1.7,7.21,Auto Loan,4.72,24,10.53,629,BB,8,5,999.0,0.6,31.41,Own,Kerala,Tier-2,No
APP011862,61,Male,Salaried,1.0,8.96,Personal Loan,2.26,24,13.18,721,A,3,3,78.0,0.36,14.61,Parental,Maharashtra,Tier-1,No
APP011863,32,Male,Business Owner,4.0,16.61,Personal Loan,4.43,60,10.01,784,AA,2,3,999.0,0.36,145.09,Own,Maharashtra,Tier-1,No
APP011864,35,Female,Salaried,0.8,5.77,Personal Loan,1.2,12,9.2,758,AA,9,0,999.0,0.0,11.21,Own,Gujarat,Tier-1,No
APP011865,42,Male,Self-Employed,1.6,8.84,Personal Loan,1.36,48,7.0,647,BB,6,2,999.0,0.24,5.35,Company Provided,Karnataka,Tier-1,No
APP011866,29,Female,Salaried,3.8,18.83,Personal Loan,3.02,60,7.47,739,A,7,3,999.0,0.36,111.82,Parental,Punjab,Tier-2,No
APP011867,24,Male,Salaried,1.6,17.46,Home Loan,32.5,36,9.9,783,AA,1,2,999.0,0.24,115.65,Rented,Tamil Nadu,Tier-1,No
APP011868,49,Male,Salaried,4.4,5.83,Auto Loan,4.0,240,13.14,836,AAA,4,4,999.0,0.48,54.12,Own,Bihar,Tier-3,No
APP011869,50,Female,Salaried,0.5,25.57,Business Loan,17.06,84,9.08,622,BB,1,1,999.0,0.12,,Rented,Tamil Nadu,Tier-1,No
APP011870,44,Male,Salaried,18.1,5.82,Personal Loan,1.62,48,7.0,788,AA,5,0,999.0,0.0,19.94,Rented,Jharkhand,Tier-3,No
APP011871,39,Female,Salaried,6.5,11.29,Home Loan,10.93,120,8.82,881,AAA,9,2,999.0,0.24,59.02,Own,Delhi NCT,Tier-1,No
APP011872,56,Male,Salaried,3.5,18.74,Business Loan,9.57,48,9.99,642,BB,5,0,999.0,0.0,43.95,Rented,Karnataka,Tier-1,No
APP011873,34,Male,Self-Employed,12.7,6.99,Auto Loan,5.06,84,10.45,702,A,8,0,56.0,0.0,29.8,Parental,Rajasthan,Tier-2,No
APP011874,33,Female,Salaried,10.2,4.85,Auto Loan,3.38,60,11.18,652,BBB,4,5,999.0,0.6,19.45,Own,Gujarat,Tier-1,No
APP011875,26,Male,Salaried,2.3,11.82,Auto Loan,7.0,48,10.14,551,B,9,0,18.0,0.0,51.64,Company Provided,Maharashtra,Tier-1,No
APP011876,60,Male,Self-Employed,,10.41,Business Loan,12.82,36,7.0,621,BB,4,3,999.0,0.36,43.29,Rented,Kerala,Tier-2,No
APP011877,32,Female,Salaried,1.5,7.46,Business Loan,6.68,12,7.0,575,B,6,2,21.0,0.24,47.6,Own,Bihar,Tier-3,Yes
APP011878,32,Female,Business Owner,1.2,6.85,Education Loan,3.37,12,12.47,743,A,9,1,999.0,0.12,13.21,Rented,Tamil Nadu,Tier-1,No
APP011879,63,Male,Self-Employed,6.9,22.35,Auto Loan,8.34,60,13.74,745,A,4,3,,0.36,177.26,Parental,Rajasthan,Tier-2,No
APP011880,52,Male,Contract,4.0,10.36,Personal Loan,3.6,120,8.01,657,BBB,9,2,999.0,0.24,40.54,Rented,Karnataka,Tier-1,No
APP011881,52,Male,Salaried,9.5,13.17,Home Loan,19.4,120,7.47,649,BB,3,2,24.0,0.24,,Parental,Kerala,Tier-2,No
APP011882,34,Male,Contract,3.4,17.13,Auto Loan,12.58,60,13.27,653,BBB,8,2,999.0,0.24,78.7,Rented,Maharashtra,Tier-1,No
APP011883,35,Male,Self-Employed,7.3,4.16,Home Loan,3.94,12,7.75,730,A,2,4,85.0,0.48,22.42,Rented,Uttar Pradesh,Tier-3,No
APP011884,63,Female,Self-Employed,2.0,11.95,Business Loan,10.14,24,10.91,608,BB,6,4,102.0,0.48,96.4,Own,Delhi NCT,Tier-1,No
APP011885,46,Male,Business Owner,4.6,6.27,Personal Loan,1.36,36,9.5,900,AAA,5,1,999.0,0.12,28.08,Rented,Haryana,Tier-2,No
APP011886,54,Female,Self-Employed,5.1,16.37,Business Loan,14.6,36,7.0,623,BB,5,2,29.0,0.24,95.51,Own,Assam,Tier-3,No
